TotalItems,DistinctItems,MaxItems,Entropy,TotalSale,Frequency,CustomerCountry,MonthSale,WeekSale,MonthFrequency,WeekFrequency,Recency,MonthItems,WeekItems,MonthDistinctItems,WeekDistinctItems,EntropyMonth,EntropyWeek,CustomerLabel
116,10,48,3.278,30.49,11,United Kingdom,3.049,0.726,1.1,0.262,52,11.6,2.762,1.1,0.262,1.9409999999999998,1.9409999999999998,low-spending
104,10,64,3.322,15.72,10,United Kingdom,3.1439999999999997,0.873,2.0,0.556,106,20.8,5.778,2.0,0.556,1.493,1.788,low-spending
24,2,24,1.0,2.5,2,United Kingdom,0.312,0.076,0.25,0.061,113,3.0,0.727,0.25,0.061,1.0,1.0,low-spending
72,6,54,2.522,12.15,7,Finland,1.35,0.32799999999999996,0.778,0.18899999999999997,1,8.0,1.946,0.778,0.18899999999999997,2.399,3.034,low-spending
556,69,348,6.034,168.07,81,United Kingdom,33.614000000000004,8.003,16.2,3.8569999999999998,197,111.2,26.476,14.8,3.571,0.986,1.169,high-spending
372,42,164,5.369,109.26,44,France,9.933,2.483,4.0,1.0,39,33.818000000000005,8.455,4.0,1.0,1.764,1.764,medium-spending
130,11,130,3.4589999999999996,10.73,11,United Kingdom,5.365,1.341,5.5,1.375,290,65.0,16.25,5.5,1.375,1.0,1.0,medium-spending
329,93,124,6.439,224.1,110,United Kingdom,22.41,5.466,11.0,2.6830000000000003,55,32.9,8.024,10.4,2.5610000000000004,1.854,2.189,high-spending
131,32,131,4.984,66.31,33,United Kingdom,9.472999999999999,2.456,4.7139999999999995,1.222,156,18.714000000000002,4.852,4.571000000000001,1.185,1.0,1.0,medium-spending
125,15,119,3.907,35.71,15,United Kingdom,5.952000000000001,1.5530000000000002,2.5,0.652,183,20.833000000000002,5.435,2.5,0.652,0.629,0.629,medium-spending
73,7,73,2.807,16.6,7,United Kingdom,2.767,0.722,1.167,0.304,183,12.167,3.174,1.167,0.304,1.0,1.0,low-spending
110,15,110,3.907,33.4,15,United Kingdom,3.036,0.759,1.364,0.341,38,10.0,2.5,1.364,0.341,1.0,1.0,low-spending
44,16,44,4.0,34.81,16,Germany,3.165,0.741,1.455,0.34,15,4.0,0.9359999999999999,1.455,0.34,1.0,1.0,low-spending
508,50,337,5.555,181.12,62,United Kingdom,18.112000000000002,4.418,6.2,1.5119999999999998,60,50.8,12.39,6.2,1.5119999999999998,1.34,1.34,medium-spending
125,6,40,2.441,56.34,18,United Kingdom,4.695,1.15,1.5,0.36700000000000005,3,10.417,2.551,1.4169999999999998,0.36700000000000005,3.284,3.968,low-spending
281,171,124,7.292000000000001,449.86,242,United Kingdom,40.896,9.571,22.0,5.149,16,25.545,5.979,21.182,4.957,2.105,2.244,high-spending
1173,343,302,8.251,947.08,469,United Kingdom,78.923,18.942,39.083,9.38,48,97.75,23.46,38.417,9.22,2.6060000000000003,2.6060000000000003,high-spending
4,1,4,1.0,3.75,1,Belgium,0.41700000000000004,0.107,0.111,0.028999999999999998,99,0.444,0.114,0.111,0.028999999999999998,1.0,1.0,low-spending
1,2,1,1.0,2.5,2,United Kingdom,0.625,0.179,0.5,0.14300000000000002,227,1.0,1.0,0.5,0.14300000000000002,1.0,1.0,low-spending
120,10,120,3.322,29.63,10,United Kingdom,2.963,0.723,1.0,0.244,58,12.0,2.927,1.0,0.244,1.0,1.0,low-spending
138,13,138,3.7,19.64,13,United Kingdom,1.964,0.457,1.3,0.302,47,13.8,3.2089999999999996,1.3,0.302,1.0,1.0,low-spending
796,186,185,7.419,407.66,232,United Kingdom,37.06,8.674,21.090999999999998,4.936,15,72.36399999999999,16.936,20.0,4.745,2.15,2.69,high-spending
1355,104,454,6.545,289.17,142,United Kingdom,24.098000000000003,5.7829999999999995,11.833,2.84,98,112.917,27.1,11.167,2.84,2.119,2.58,high-spending
723,257,109,7.784,752.85,392,United Kingdom,68.441,16.73,35.635999999999996,8.711,27,65.727,16.067,33.545,8.311,2.779,2.9819999999999998,high-spending
1089,153,160,7.0360000000000005,576.93,258,United Kingdom,52.448,12.275,23.455,5.489,19,99.0,23.17,23.0,5.468,2.9189999999999996,3.95,high-spending
80,47,42,5.542999999999999,111.28,48,United Kingdom,11.128,2.65,4.8,1.143,48,8.0,1.905,4.7,1.119,0.9690000000000001,0.9690000000000001,medium-spending
374,35,216,5.072,88.19,40,United Kingdom,8.017000000000001,1.876,3.636,0.851,13,34.0,7.957000000000001,3.545,0.851,1.4480000000000002,1.5330000000000001,medium-spending
42,6,42,2.585,19.04,6,United Kingdom,3.8080000000000003,0.9520000000000001,1.2,0.3,205,8.4,2.1,1.2,0.3,1.0,1.0,low-spending
96,15,97,3.875,54.46,16,United Kingdom,6.808,1.702,2.0,0.5,120,12.0,3.0,2.0,0.5,0.242,0.242,medium-spending
30219,1274,673,9.774,8578.14,3609,EIRE,714.845,164.96400000000003,300.75,69.404,1,2518.25,581.135,240.417,64.692,3.361,5.21,high-spending
328,83,174,6.292000000000001,199.2,102,United Kingdom,19.92,4.859,10.2,2.488,61,32.8,8.0,9.6,2.3409999999999997,1.0,1.0,high-spending
10,1,10,1.0,2.08,1,United Kingdom,0.20800000000000002,0.051,0.1,0.024,57,1.0,0.244,0.1,0.024,1.0,1.0,low-spending
303,31,188,4.879,67.92,35,United Kingdom,5.66,1.3319999999999999,2.917,0.6859999999999999,22,25.25,5.941,2.667,0.6859999999999999,1.0,1.315,medium-spending
434,104,356,6.681,190.58,108,United Kingdom,15.882,3.889,9.0,2.204,302,36.167,8.857000000000001,8.833,2.1630000000000003,0.838,0.838,medium-spending
950,107,516,6.722,262.14,111,United Kingdom,23.831,5.461,10.091000000000001,2.312,11,86.36399999999999,19.792,10.091000000000001,2.312,1.9680000000000002,2.0540000000000003,high-spending
71,10,71,3.322,29.7,10,United Kingdom,9.9,2.7,3.333,0.909,267,23.666999999999998,6.455,3.333,0.909,1.0,1.0,medium-spending
766,97,399,6.454,253.75,138,United Kingdom,23.068,5.638999999999999,12.545,3.0669999999999997,32,69.63600000000001,17.022000000000002,12.545,3.0669999999999997,1.9880000000000002,1.9880000000000002,high-spending
24,2,24,1.0,6.2,2,United Kingdom,0.62,0.14800000000000002,0.2,0.048,53,2.4,0.5710000000000001,0.2,0.048,0.65,0.65,low-spending
300,58,270,5.812,126.47,64,United Kingdom,42.157,9.728,21.333000000000002,4.923,256,100.0,23.076999999999998,19.667,4.538,0.503,0.503,high-spending
674,67,402,6.044,129.96,70,United Kingdom,12.995999999999999,3.094,7.0,1.6669999999999998,52,67.4,16.048,7.0,1.6669999999999998,0.955,0.955,medium-spending
52,8,52,3.0,29.23,8,Italy,2.657,0.622,0.727,0.17,18,4.727,1.1059999999999999,0.727,0.17,0.414,0.414,low-spending
86,7,88,2.75,7.96,8,United Kingdom,0.7240000000000001,0.17300000000000001,0.727,0.174,20,7.818,1.87,0.727,0.174,0.414,0.414,low-spending
290,27,213,4.664,76.3,32,United Kingdom,7.63,1.774,3.2,0.7440000000000001,43,29.0,6.744,3.2,0.7440000000000001,1.1159999999999999,1.17,medium-spending
8,2,8,1.0,7.5,2,France,0.75,0.183,0.2,0.049,60,0.8,0.195,0.2,0.049,1.0,1.0,low-spending
385,37,156,5.1160000000000005,110.3,46,United Kingdom,18.383,4.596,7.667000000000001,1.9169999999999998,177,64.167,16.042,7.667000000000001,1.9169999999999998,1.97,2.398,high-spending
28,2,28,1.0,6.64,2,Austria,2.213,0.738,0.667,0.222,282,9.333,3.111,0.667,0.222,1.0,1.0,low-spending
164,15,84,3.875,27.13,16,France,3.014,0.696,1.778,0.41,71,18.222,4.205,1.6669999999999998,0.41,1.0,0.995,low-spending
250,29,141,4.84,80.5,30,United Kingdom,20.125,5.75,7.5,2.1430000000000002,246,62.5,17.857,7.25,2.1430000000000002,1.0,0.9990000000000001,high-spending
70,27,70,4.755,56.16,27,United Kingdom,56.16,28.08,27.0,13.5,696,70.0,35.0,27.0,13.5,1.0,1.0,high-spending
1496,135,430,7.018,331.12,155,United Kingdom,30.101999999999997,7.045,14.091,3.298,18,136.0,31.83,14.091,3.298,2.128,2.374,high-spending
238,44,167,5.393,96.58,52,United Kingdom,12.073,2.759,6.5,1.486,101,29.75,6.8,6.0,1.371,0.818,0.818,medium-spending
188,61,66,5.8,200.29,79,United Kingdom,20.029,4.658,7.9,1.837,45,18.8,4.372,7.9,1.837,1.845,2.066,high-spending
62,25,62,4.624,59.98,26,United Kingdom,5.452999999999999,1.3330000000000002,2.364,0.578,29,5.636,1.3780000000000001,2.273,0.556,1.0,1.0,medium-spending
170,17,170,4.087,34.1,17,Sweden,8.525,2.273,4.25,1.133,239,42.5,11.333,4.25,1.133,1.0,1.0,medium-spending
72,6,48,2.585,4.06,6,United Kingdom,0.369,0.086,0.545,0.128,19,6.545,1.5319999999999998,0.545,0.128,0.958,0.958,low-spending
146,15,146,3.907,34.87,15,United Kingdom,4.359,1.09,1.875,0.469,121,18.25,4.562,1.875,0.469,1.0,1.0,low-spending
72,22,32,4.418,58.01,24,United Kingdom,7.251,1.871,3.0,0.774,128,9.0,2.323,3.0,0.774,0.9790000000000001,1.516,medium-spending
86,9,86,3.17,21.69,9,United Kingdom,2.169,0.516,0.9,0.214,52,8.6,2.048,0.9,0.214,1.0,1.0,low-spending
679,66,302,5.955,157.71,76,Netherlands,15.770999999999999,3.755,7.6,1.81,53,67.9,16.167,7.6,1.81,1.5659999999999998,1.5659999999999998,medium-spending
141,75,141,6.222,147.9,76,United Kingdom,21.129,5.282,10.857000000000001,2.714,150,20.143,5.0360000000000005,10.714,2.679,1.0,1.0,high-spending
872,64,178,5.837999999999999,204.5,86,United Kingdom,18.590999999999998,4.351,7.818,1.83,18,79.273,18.553,7.727,1.83,2.7,3.014,high-spending
386,42,174,5.359,108.23,45,United Kingdom,9.839,2.353,4.091,0.978,24,35.091,8.391,4.091,0.978,1.565,1.565,medium-spending
23,3,13,1.585,9.85,3,United Kingdom,0.821,0.19699999999999998,0.25,0.06,116,1.9169999999999998,0.46,0.25,0.06,0.9179999999999999,1.459,low-spending
570,57,266,5.8229999999999995,127.15,58,Norway,12.715,2.957,5.8,1.349,43,57.0,13.255999999999998,5.7,1.3259999999999998,0.877,0.877,medium-spending
215,24,215,4.585,59.42,24,United Kingdom,5.402,1.264,2.182,0.511,15,19.545,4.574,2.182,0.511,1.0,1.0,medium-spending
132,14,70,3.807,30.58,14,United Kingdom,4.369,1.133,2.0,0.519,159,18.857,4.888999999999999,2.0,0.519,1.5719999999999998,1.5719999999999998,low-spending
1022,40,166,4.86,219.77,111,United Kingdom,18.314,4.309,9.25,2.176,6,85.167,20.039,7.582999999999999,2.137,2.7089999999999996,3.484,high-spending
70,22,38,4.437,52.15,23,United Kingdom,4.346,1.043,1.9169999999999998,0.46,311,5.832999999999999,1.4,1.8330000000000002,0.44,1.216,1.216,low-spending
131,38,48,5.08,99.67,52,United Kingdom,9.967,2.492,5.2,1.3,66,13.1,3.275,5.1,1.3,2.15,2.55,medium-spending
192,23,150,4.502,58.83,24,United Kingdom,9.805,2.451,4.0,1.0,174,32.0,8.0,4.0,1.0,1.058,1.058,medium-spending
16,1,16,1.0,0.85,1,United Kingdom,0.094,0.024,0.111,0.027999999999999997,454,1.778,0.444,0.111,0.027999999999999997,1.0,1.0,low-spending
74,9,74,3.17,17.51,9,United Kingdom,1.946,0.461,1.0,0.237,80,8.222000000000001,1.9469999999999998,1.0,0.237,1.0,1.0,low-spending
134,11,78,3.325,32.72,14,United Kingdom,2.975,0.682,1.273,0.292,11,12.182,2.792,1.273,0.292,1.131,1.69,low-spending
113,12,114,3.5469999999999997,22.63,13,United Kingdom,2.263,0.5660000000000001,1.3,0.325,63,11.3,2.825,1.3,0.325,0.485,0.485,low-spending
288,29,190,4.8580000000000005,55.19,29,United Kingdom,4.599,1.126,2.417,0.5920000000000001,1,24.0,5.877999999999999,2.417,0.5920000000000001,1.2,1.2,low-spending
676,165,492,7.308,409.09,187,United Kingdom,37.19,8.523,17.0,3.8960000000000004,9,61.455,14.083,16.817999999999998,3.8539999999999996,0.897,0.897,high-spending
192,21,192,4.3919999999999995,44.27,21,United Kingdom,4.427,1.08,2.1,0.512,60,19.2,4.683,2.1,0.512,1.0,1.0,low-spending
431,51,108,5.327999999999999,205.73,97,United Kingdom,17.144000000000002,4.115,8.083,1.94,4,35.917,8.62,7.75,1.9,2.698,3.0860000000000003,medium-spending
84,8,84,3.0,17.24,8,United Kingdom,1.724,0.401,0.8,0.18600000000000003,47,8.4,1.953,0.8,0.18600000000000003,1.0,1.0,low-spending
48,4,32,1.922,10.53,5,United Kingdom,0.9570000000000001,0.239,0.455,0.114,39,4.364,1.091,0.455,0.114,0.5670000000000001,0.5670000000000001,low-spending
127,13,59,3.64,36.33,15,United Kingdom,3.633,0.845,1.5,0.349,43,12.7,2.9530000000000003,1.4,0.349,0.8809999999999999,1.581,low-spending
70,7,70,2.807,15.31,7,United Kingdom,1.531,0.365,0.7,0.16699999999999998,53,7.0,1.6669999999999998,0.7,0.16699999999999998,1.0,1.0,low-spending
280,24,96,4.564,42.38,25,United Kingdom,3.532,0.865,2.083,0.51,1,23.333000000000002,5.7139999999999995,2.0,0.51,1.405,1.8840000000000001,low-spending
1270,360,227,8.291,946.7,532,United Kingdom,94.67,23.09,53.2,12.975999999999999,59,127.0,30.976,50.4,12.634,2.7539999999999996,3.425,high-spending
351,29,240,4.84,86.66,30,Channel Islands,8.666,2.114,3.0,0.732,57,35.1,8.561,3.0,0.732,1.119,1.119,medium-spending
332,16,102,3.843,75.4,32,United Kingdom,6.855,1.676,2.909,0.711,27,30.182,7.377999999999999,2.727,0.667,1.8659999999999999,2.15,medium-spending
327,39,132,5.143,108.56,50,United Kingdom,9.047,2.2159999999999997,4.167,1.02,1,27.25,6.672999999999999,4.083,1.0,1.876,1.876,medium-spending
256,26,142,4.7,53.05,26,United Kingdom,5.894,1.36,2.889,0.667,75,28.444000000000003,6.564,2.889,0.667,1.0,0.9079999999999999,medium-spending
124,34,88,5.087,63.23,34,United Kingdom,6.3229999999999995,1.5419999999999998,3.4,0.8290000000000001,59,12.4,3.0239999999999996,3.4,0.8290000000000001,0.384,0.76,medium-spending
196,20,76,4.263,63.38,23,United Kingdom,21.127,5.282,7.667000000000001,1.9169999999999998,261,65.333,16.333,6.667000000000001,1.9169999999999998,1.0,1.0,high-spending
18,13,18,3.7,37.25,13,United Kingdom,4.138999999999999,1.035,1.444,0.361,90,2.0,0.5,1.444,0.361,1.0,1.0,low-spending
2987,289,357,7.794,1887.56,926,United Kingdom,171.59599999999998,40.161,84.182,19.702,16,271.545,63.553000000000004,70.09100000000001,18.511,3.123,4.061,high-spending
396,22,129,4.3580000000000005,87.99,37,United Kingdom,7.999,1.692,3.364,0.7120000000000001,12,36.0,7.615,3.364,0.7120000000000001,3.01,3.758,medium-spending
18,1,12,1.0,5.9,2,United Kingdom,1.18,0.32799999999999996,0.4,0.111,10,3.6,1.0,0.4,0.111,2.8560000000000003,3.1710000000000003,low-spending
102,14,120,3.7030000000000003,31.39,16,United Kingdom,2.8539999999999996,0.713,1.455,0.364,36,9.273,2.318,1.364,0.364,0.764,0.986,low-spending
109,49,109,5.615,89.03,49,United Kingdom,8.902999999999999,2.171,4.9,1.195,61,10.9,2.659,4.9,1.195,1.0,1.0,medium-spending
335,61,335,5.857,139.61,71,United Kingdom,139.61,34.902,71.0,17.75,219,335.0,83.75,61.0,15.25,0.09,0.09,high-spending
11,5,16,2.252,15.25,6,United Kingdom,1.386,0.318,0.545,0.125,11,1.0,0.22899999999999998,0.545,0.125,3.0589999999999997,3.7110000000000003,low-spending
35,4,36,2.0,8.45,4,United Kingdom,0.768,0.192,0.364,0.091,39,3.182,0.795,0.364,0.091,0.863,0.863,low-spending
235,73,121,6.1370000000000005,149.24,80,United Kingdom,18.655,4.664,10.0,2.5,123,29.375,7.343999999999999,9.75,2.438,0.97,0.97,high-spending
552,34,150,4.9,160.84,63,United Kingdom,13.402999999999999,3.154,5.25,1.235,52,46.0,10.824000000000002,5.083,1.235,2.281,2.7569999999999997,medium-spending
120,14,120,3.807,36.61,14,United Kingdom,4.0680000000000005,0.9890000000000001,1.556,0.37799999999999995,88,13.333,3.2430000000000003,1.556,0.37799999999999995,1.0,1.0,low-spending
1654,51,138,5.1770000000000005,323.02,178,United Kingdom,26.918000000000003,6.46,14.833,3.56,1,137.833,33.08,13.667,3.56,3.427,4.128,high-spending
125,13,125,3.7,32.53,13,France,3.614,0.904,1.444,0.361,90,13.889000000000001,3.472,1.444,0.361,1.0,1.0,low-spending
558,48,558,5.585,121.2,48,Switzerland,20.2,5.27,8.0,2.0869999999999997,182,93.0,24.261,8.0,2.0869999999999997,1.0,1.0,high-spending
151,20,151,4.322,53.06,20,Belgium,53.06,53.06,20.0,20.0,341,151.0,151.0,20.0,20.0,1.0,1.0,high-spending
235,129,97,6.926,322.94,147,United Kingdom,29.358,7.02,13.364,3.196,24,21.364,5.109,12.182,2.9130000000000003,1.569,1.569,high-spending
141,15,141,3.907,27.28,15,Spain,2.728,0.634,1.5,0.349,45,14.1,3.279,1.5,0.349,1.0,1.0,low-spending
315,85,163,6.322,196.02,103,Spain,17.82,4.356,9.363999999999999,2.289,33,28.636,7.0,8.908999999999999,2.178,0.9940000000000001,0.9940000000000001,medium-spending
92,22,62,4.437,61.04,23,United Kingdom,7.63,1.795,2.875,0.6759999999999999,108,11.5,2.7060000000000004,2.875,0.6759999999999999,1.5590000000000002,1.766,medium-spending
80,9,40,3.122,19.91,10,France,2.2119999999999997,0.524,1.111,0.263,80,8.889,2.105,1.111,0.263,0.9540000000000001,0.9540000000000001,low-spending
130,11,94,3.3930000000000002,24.83,13,United Kingdom,2.483,0.591,1.3,0.31,50,13.0,3.095,1.3,0.31,0.852,0.852,low-spending
160,18,164,4.143,40.25,19,United Kingdom,5.75,1.3880000000000001,2.714,0.655,141,22.857,5.517,2.571,0.655,1.0,0.235,medium-spending
25,5,25,2.322,6.41,5,United Kingdom,3.205,1.068,2.5,0.833,138,12.5,4.167,2.5,0.833,1.4369999999999998,1.7830000000000001,low-spending
60,28,60,4.789,70.94,29,United Kingdom,70.94,35.47,29.0,14.5,151,60.0,30.0,28.0,14.0,0.162,0.162,high-spending
438,44,194,5.417999999999999,105.78,48,United Kingdom,10.578,2.46,4.8,1.1159999999999999,45,43.8,10.186,4.8,1.1159999999999999,1.942,1.942,medium-spending
122,37,122,5.195,68.57,38,United Kingdom,6.857,1.595,3.8,0.884,44,12.2,2.8369999999999997,3.7,0.86,1.0,1.0,medium-spending
103,11,103,3.4589999999999996,22.25,11,United Kingdom,22.25,7.417000000000001,11.0,3.667,324,103.0,34.333,11.0,3.667,0.353,0.353,high-spending
54,6,42,2.585,21.1,6,United Kingdom,3.014,0.728,0.857,0.207,145,7.7139999999999995,1.8619999999999999,0.857,0.207,1.0,0.971,low-spending
1710,157,261,7.126,541.79,212,Belgium,49.254,11.287,19.273,4.417,12,155.455,35.625,18.455,4.271,2.784,3.036,high-spending
152,57,152,5.769,94.48,64,United Kingdom,13.497,3.3739999999999997,9.142999999999999,2.286,151,21.714000000000002,5.428999999999999,8.142999999999999,2.036,1.0,1.0,medium-spending
451,130,127,6.776,610.55,214,United Kingdom,87.221,21.805,30.570999999999998,7.643,150,64.429,16.107,26.143,6.5360000000000005,1.4680000000000002,1.4680000000000002,high-spending
1,1,1,1.0,0.95,1,United Kingdom,0.11900000000000001,0.031,0.125,0.032,129,0.125,0.032,0.125,0.032,1.0,1.0,low-spending
112,40,73,5.27,92.37,45,United Kingdom,9.237,2.253,4.5,1.0979999999999999,60,11.2,2.7319999999999998,4.3,1.0490000000000002,0.996,0.996,medium-spending
67,8,67,3.0,19.53,8,United Kingdom,3.906,1.085,1.6,0.444,217,13.4,3.722,1.6,0.444,1.0,1.0,low-spending
166,18,166,4.17,29.05,18,Sweden,3.6310000000000002,0.8540000000000001,2.25,0.529,107,20.75,4.882,2.25,0.529,1.0,1.0,low-spending
252,25,108,4.607,65.35,27,United Kingdom,6.535,1.556,2.7,0.643,51,25.2,6.0,2.7,0.643,1.574,1.574,medium-spending
457,71,196,6.106,221.21,78,United Kingdom,18.434,4.4239999999999995,6.5,1.56,79,38.083,9.14,6.167000000000001,1.5,1.218,1.837,high-spending
1379,66,101,5.725,400.4,146,United Kingdom,33.367,8.008,12.167,2.92,3,114.917,27.58,11.167,2.86,3.4930000000000003,4.872,high-spending
84,9,68,3.022,19.2,12,United Kingdom,2.133,0.5329999999999999,1.3330000000000002,0.33299999999999996,95,9.333,2.333,1.222,0.306,1.496,1.902,low-spending
158,37,67,5.093999999999999,143.93,52,United Kingdom,13.085,3.062,4.727,1.1059999999999999,17,14.364,3.362,4.545,1.064,1.567,1.9609999999999999,medium-spending
126,16,128,3.97,35.9,17,Switzerland,3.264,0.764,1.545,0.36200000000000004,17,11.455,2.681,1.455,0.34,1.0,1.0,low-spending
96,22,96,4.459,40.29,22,United Kingdom,10.073,2.6860000000000004,5.5,1.4669999999999999,243,24.0,6.4,5.5,1.4669999999999999,1.0,1.0,medium-spending
170,18,170,4.17,40.31,18,United Kingdom,3.665,0.84,1.636,0.375,12,15.455,3.542,1.636,0.375,1.0,1.0,low-spending
404,41,354,5.306,102.65,46,United Kingdom,12.831,3.3110000000000004,5.75,1.484,125,50.5,13.032,5.75,1.484,1.054,1.054,medium-spending
49,7,26,2.725,21.75,9,United Kingdom,5.438,0.418,2.25,0.17300000000000001,23,12.25,0.9420000000000001,1.75,0.17300000000000001,2.095,2.6060000000000003,medium-spending
189,22,189,4.459,44.37,22,Portugal,14.79,3.4130000000000003,7.332999999999999,1.692,257,63.0,14.538,7.332999999999999,1.692,1.0,1.0,medium-spending
34,3,20,1.5,12.93,4,United Kingdom,2.5860000000000003,0.718,0.8,0.222,219,6.8,1.889,0.6,0.16699999999999998,1.0,1.0,low-spending
336,123,150,6.917999999999999,217.85,129,United Kingdom,19.805,4.635,11.727,2.745,15,30.545,7.149,11.455,2.681,1.84,1.84,high-spending
16,2,16,1.0,5.0,2,United Kingdom,5.0,1.6669999999999998,2.0,0.667,323,16.0,5.332999999999999,2.0,0.667,1.0,1.0,low-spending
440,108,161,6.74,166.66,111,United Kingdom,15.151,3.7039999999999997,10.091000000000001,2.467,29,40.0,9.777999999999999,9.818,2.4,0.5539999999999999,1.226,medium-spending
874,74,160,6.085,154.74,93,Belgium,12.895,3.034,7.75,1.824,89,72.833,17.137,7.75,1.824,2.9160000000000004,2.9589999999999996,medium-spending
92,9,59,3.122,22.03,10,United Kingdom,3.6719999999999997,0.8809999999999999,1.6669999999999998,0.4,170,15.333,3.68,1.6669999999999998,0.4,0.94,0.94,low-spending
78,24,70,4.585,58.04,24,United Kingdom,14.51,4.465,6.0,1.8459999999999999,251,19.5,6.0,6.0,1.8459999999999999,1.0,1.0,medium-spending
673,140,272,7.013,212.16,176,United Kingdom,19.287,4.715,16.0,3.911,27,61.181999999999995,14.956,15.545,3.8,1.5319999999999998,1.5319999999999998,high-spending
209,20,150,4.21,81.37,26,United Kingdom,7.397,1.7309999999999999,2.364,0.5529999999999999,19,19.0,4.447,2.364,0.5529999999999999,1.469,1.469,medium-spending
130,40,130,5.322,72.86,40,United Kingdom,24.287,7.2860000000000005,13.333,4.0,272,43.333,13.0,13.333,4.0,1.0,1.0,high-spending
102,11,60,3.4589999999999996,29.35,11,United Kingdom,2.4459999999999997,0.575,0.917,0.21600000000000003,22,8.5,2.0,0.917,0.21600000000000003,1.456,1.64,low-spending
609,60,165,5.815,197.77,77,United Kingdom,19.777,4.599,7.7,1.791,41,60.9,14.163,7.5,1.791,2.274,2.537,high-spending
731,68,338,6.072,92.8,70,United Kingdom,7.733,1.8559999999999999,5.832999999999999,1.4,124,60.917,14.62,5.667000000000001,1.4,1.5590000000000002,1.744,medium-spending
828,285,165,7.957000000000001,740.75,492,United Kingdom,67.34100000000001,15.432,44.727,10.25,10,75.273,17.25,39.0,10.229,1.9980000000000002,2.6839999999999997,high-spending
